T,N,mean_interactive.1,mean_interactive.2,bias_interactive.1,bias_interactive.2,sde_interactive.1,sde_interactive.2,ci_l_interactive.1,ci_l_interactive.2,ci_u_interactive.1,ci_u_interactive.2,rmse_interactive.1,rmse_interactive.2,mean_within.1,mean_within.2,bias_within.1,bias_within.2,sde_within.1,sde_within.2,ci_l_within.1,ci_l_within.2,ci_u_within.1,ci_u_within.2,rmse_within.1,rmse_within.2
90,70,1.0210649006500567,3.038240805413256,0.021064900650056728,0.012746935137752047,,,,,,,0.021064900650056728,0.03824080541325614,0.9784661409764844,2.98793619671998,0.021533859023515567,0.0040212677600067375,0.0251068361477209,0.0250826109864385,0.9292576463612031,2.9387751825483317,1.0276746355917656,3.037097210891628,0.021533859023515567,0.012063803280020213
100,70,1.051951000730707,3.043158863988232,0.05195100073070691,0.014386287996077366,,,,,,,0.05195100073070691,0.0431588639882321,1.0106122768299666,3.0117920100622717,0.010612276829966572,0.003930670020757236,0.0244625233936024,0.0236189427165175,0.9626666120075373,2.965499732984983,1.0585579416523958,3.0580842871395606,0.010612276829966572,0.011792010062271707
10,80,0.974214382702467,2.848496366963122,0.025785617297533037,0.05050121101229266,,,,,,,0.025785617297533037,0.15150363303687797,0.9365198748606184,2.884817583747929,0.06348012513938162,0.03839413875069031,0.0752455376339378,0.0797705802003599,0.789041331100747,2.72847011952936,1.0839984186204896,3.0411650479664982,0.06348012513938162,0.11518241625207093
20,80,0.962480604610814,2.987484359844661,0.03751939538918603,0.004171880051779671,,,,,,,0.03751939538918603,0.012515640155339014,0.946546214597936,2.973162899774085,0.053453785402064025,0.00894570007530504,0.0516527692163841,0.0508267389711555,0.8453086472320639,2.8735443219390016,1.047783781963808,3.072781477609168,0.053453785402064025,0.026837100225915123
30,80,1.092928874418341,3.0243886699966644,0.09292887441834097,0.008129556665554816,,,,,,,0.09292887441834097,0.024388669996664447,1.011339755901878,2.943806124721481,0.011339755901877968,0.018731291759506313,0.0418704941879226,0.0428033984914772,0.929275095278656,2.85991300526227,1.0934044165251,3.0276992441806923,0.011339755901877968,0.056193875278518934
40,80,0.9890949265757314,3.0514805851764315,0.010905073424268608,0.0171601950588105,,,,,,,0.010905073424268608,0.051480585176431504,0.993697305146986,3.0419458423277312,0.006302694853014046,0.01398194744257708,0.0372809682813891,0.0362629946443482,0.9206279500066832,2.97087167885324,1.0667666602872887,3.1130200058022224,0.006302694853014046,0.04194584232773124
50,80,1.021637035908281,3.0028679469120227,0.02163703590828092,0.0009559823040075818,,,,,,,0.02163703590828092,0.002867946912022745,0.9974920442584898,2.9716199546175788,0.0025079557415101927,0.009460015127473742,0.0318342540300295,0.0314541174360453,0.9350980528849329,2.9099710172774365,1.0598860356320468,3.033268891957721,0.0025079557415101927,0.028380045382421226
60,80,0.9955385709302824,3.0162952592172907,0.004461429069717582,0.00543175307243023,,,,,,,0.004461429069717582,0.016295259217290692,1.0273695878773166,3.0420709291677968,0.02736958787731658,0.014023643055932252,0.0291818570122287,0.0299975810565258,0.9701741991313507,2.983276750673685,1.0845649766232826,3.1008651076619085,0.02736958787731658,0.042070929167796756
70,80,1.0378307180818425,2.988681923670512,0.03783071808184246,0.00377269210982926,,,,,,,0.03783071808184246,0.01131807632948778,1.0313461680934184,3.001525085006285,0.03134616809341839,0.0005083616687617069,0.0269351152227072,0.0269907177277438,0.9785543123374757,2.9486242503430207,1.084138023849361,3.0544259196695496,0.03134616809341839,0.0015250850062851207
80,80,0.9604202435192732,3.0076375105511417,0.03957975648072676,0.0025458368503805673,,,,,,,0.03957975648072676,0.007637510551141702,0.9463046010677656,2.9960094983359906,0.053695398932234406,0.0013301672213364608,0.0250904682748932,0.0250910900293392,0.8971281868937301,2.946831865545634,0.9954810152418011,3.0451871311263474,0.053695398932234406,0.003990501664009383
90,80,0.983255086457998,2.9831154759668763,0.016744913542002027,0.005628174677707894,,,,,,,0.016744913542002027,0.016884524033123682,0.9835109101834716,2.980977116206185,0.016489089816528413,0.006340961264605038,0.0237579331191088,0.0235289338510397,0.936946216922907,2.934861253263522,1.0300756034440361,3.027092979148848,0.016489089816528413,0.019022883793815115
100,80,0.99639828342573,2.9773592952617136,0.0036017165742699975,0.007546901579428796,,,,,,,0.0036017165742699975,0.022640704738286388,1.011308826574277,2.9886229412809717,0.011308826574276898,0.003792352906342759,0.0225787897502121,0.0225819993537799,0.967055211849359,2.9443630358486566,1.0555624412991946,3.032882846713287,0.011308826574276898,0.011377058719028277
10,90,0.9190200888073896,3.011115383284612,0.08097991119261039,0.003705127761537271,,,,,,,0.08097991119261039,0.011115383284611813,0.9407736896603932,3.0670033982154594,0.05922631033960679,0.022334466071819808,0.0699773971683003,0.0697519977918635,0.8036205114786694,2.9302919946936896,1.077926867842117,3.2037148017372292,0.05922631033960679,0.06700339821545942
20,90,1.038020121155956,3.0185147911355763,0.0380201211559561,0.006171597045192101,,,,,,,0.0380201211559561,0.018514791135576303,1.0541639194478685,3.0474463174788387,0.05416391944786847,0.015815439159612883,0.0478852975886571,0.0481768159990117,0.9603104607851178,2.953021493230963,1.148017378110619,3.1418711417267144,0.05416391944786847,0.04744631747883865
30,90,1.0201796260384448,3.0108634183942407,0.02017962603844481,0.0036211394647468844,,,,,,,0.02017962603844481,0.010863418394240654,1.0173299908501012,2.98324853303674,0.01732999085010123,0.0055838223210866,0.0388298392967729,0.0382763318544009,0.9412249043029483,2.9082283011418113,1.0934350773972543,3.058268764931669,0.01732999085010123,0.016751466963259798
40,90,1.0113451917105536,3.03090331873355,0.011345191710553593,0.010301106244516708,,,,,,,0.011345191710553593,0.030903318733550122,0.966369012188847,2.969119028404437,0.033630987811153035,0.01029365719852097,0.0344050807747596,0.033365393508994,0.8989362929851268,2.9037240587968025,1.0338017313925671,3.0345139980120717,0.033630987811153035,0.03088097159556291
50,90,0.988875173477485,2.95686708701918,0.011124826522515008,0.01437763766027326,,,,,,,0.011124826522515008,0.04313291298081978,0.9922454665965624,2.9730536358973687,0.007754533403437569,0.008982121367543764,0.0307993465085781,0.0305481207245905,0.9318798566923799,2.91318041948179,1.052611076500745,3.0329268523129476,0.007754533403437569,0.026946364102631293
60,90,0.9955025732614616,3.0672809908881966,0.004497426738538368,0.022426996962732204,,,,,,,0.004497426738538368,0.06728099088819661,1.0027791762317682,3.0602388562809004,0.0027791762317681545,0.02007961876030014,0.0277293738429069,0.0282832627148973,0.9484306021858236,3.0048046799944172,1.0571277502777128,3.1156730325673836,0.0027791762317681545,0.06023885628090042
70,90,0.9611565433019608,2.990636206272793,0.038843456698039236,0.003121264575735694,,,,,,,0.038843456698039236,0.009363793727207081,0.9789693478327236,3.0043476972412835,0.021030652167276398,0.001449232413761159,0.0254311006965396,0.025397371728064,0.9291253063802946,2.954569763352302,1.0288133892851528,3.054125631130265,0.021030652167276398,0.004347697241283477
80,90,1.005320074721716,3.008740425496235,0.005320074721715917,0.0029134751654117017,,,,,,,0.005320074721715917,0.008740425496235105,1.02265925672454,3.0215557515257294,0.022659256724540056,0.007185250508576472,0.0235106886720525,0.0239904200618749,0.9765791536755833,2.9745353922304676,1.0687393597734969,3.0685761108209912,0.022659256724540056,0.021555751525729416
90,90,0.9865537331758744,3.039743689859605,0.013446266824125641,0.01324789661986836,,,,,,,0.013446266824125641,0.03974368985960508,0.9713714827379027,3.0286191264176296,0.028628517262097253,0.009539708805876549,0.0224378254720924,0.0220264643912668,0.9273941529212062,2.985448049503993,1.0153488125545993,3.0717902033312665,0.028628517262097253,0.028619126417629648
100,90,0.9966216678032432,3.018226293989546,0.0033783321967567614,0.006075431329848631,,,,,,,0.0033783321967567614,0.018226293989545894,0.9872549419631136,3.0033681901501166,0.012745058036886414,0.0011227300500388597,0.0212892887802879,0.0212610252381055,0.9455287026972766,2.9616973464090326,1.0289811812289504,3.0450390338912006,0.012745058036886414,0.003368190150116579
10,100,1.119733931146456,3.090441775210568,0.11973393114645603,0.030147258403522652,,,,,,,0.11973393114645603,0.09044177521056795,1.1139225134732984,3.079323604601758,0.1139225134732984,0.02644120153391934,0.066853145532737,0.0661871656034962,0.9828927559759191,2.9495991437801172,1.2449522709706777,3.209048065423399,0.1139225134732984,0.07932360460175802
20,100,0.9933168423699748,2.994488494491605,0.006683157630025249,0.0018371685027983216,,,,,,,0.006683157630025249,0.005511505508394965,0.9424018519233271,2.962947487867484,0.05759814807667285,0.012350837377505345,0.0462665704833036,0.045838830894093,0.8517210400878682,2.8731050302216397,1.0330826637587862,3.0527899455133283,0.05759814807667285,0.037052512132516036
30,100,0.986831187286448,3.0643876952234663,0.01316881271355197,0.021462565074488776,,,,,,,0.01316881271355197,0.06438769522346632,0.9529252378192368,3.0288893932173826,0.04707476218076323,0.009629797739127532,0.0361757882876871,0.036465756701973,0.8820219956630242,2.9574178234125155,1.0238284799754493,3.1003609630222497,0.04707476218076323,0.028889393217382597
40,100,1.0402954966175777,2.927758428660148,0.0402954966175777,0.024080523779950624,,,,,,,0.0402954966175777,0.07224157133985187,1.0235527276733722,2.9213608720829822,0.023552727673372242,0.026213042639005923,0.0319699868824908,0.0314227199725609,0.9608927047974724,2.8597734726404753,1.0862127505492722,2.982948271525489,0.023552727673372242,0.07863912791701777
50,100,0.973528748363929,3.014464518160622,0.026471251636071003,0.00482150605354074,,,,,,,0.026471251636071003,0.01446451816062222,0.9842513381507896,3.014718397104686,0.01574866184921042,0.0049061323682286035,0.0285200744313541,0.0278863203016344,0.9283530194289339,2.9600622136521344,1.0401496568726454,3.069374580557237,0.01574866184921042,0.01471839710468581
60,100,1.012848189991928,3.0129650150305984,0.012848189991927939,0.004321671676866146,,,,,,,0.012848189991927939,0.012965015030598437,0.9793172502925568,2.984250911718993,0.020682749707443215,0.005249696093668987,0.0268075155144321,0.0261776918320927,0.9267754853692711,2.932943578529703,1.0318590152158424,3.035558244908283,0.020682749707443215,0.015749088281006962
70,100,0.995728131329482,2.986734047741294,0.0042718686705179865,0.004421984086235398,,,,,,,0.0042718686705179865,0.013265952258706193,1.0041712023296645,2.990343038252045,0.004171202329664503,0.003218987249318387,0.023909735887308,0.0238445311660448,0.957308981110676,2.9436086159383543,1.051033423548653,3.0370774605657354,0.004171202329664503,0.009656961747955162
80,100,1.069310256756694,3.0170001463594573,0.06931025675669411,0.005666715453152449,,,,,,,0.06931025675669411,0.017000146359457347,1.041774212411123,2.99764980133234,0.04177421241112289,0.000783399555886651,0.0228014557038457,0.0223589609992415,0.9970841804364999,2.953827043042091,1.0864642443857457,3.041472559622589,0.04177421241112289,0.002350198667659953
90,100,0.9806485902619642,2.9929316229107847,0.01935140973803584,0.002356125696405087,,,,,,,0.01935140973803584,0.007068377089215261,0.9835568741029416,2.992221239661775,0.01644312589705843,0.0025929201127416293,0.0209961298731034,0.0212510401058034,0.9424052157369334,2.9505699664203844,1.0247085324689498,3.033872512903166,0.01644312589705843,0.007778760338224888
100,100,1.0019171781233531,2.959409570177442,0.0019171781233531249,0.013530143274185965,,,,,,,0.0019171781233531249,0.040590429822557894,1.0049933868217784,2.9630644909703983,0.004993386821778412,0.01231183634320058,0.019981400179985,0.0203780898228706,0.9658305621083256,2.9231241688438496,1.0441562115352312,3.003004813096947,0.004993386821778412,0.03693550902960174
